budget,id,original_language,popularity,release_date,revenue,runtime,title,vote_average,vote_count,genres_list,production_countries_list,cast_names,director,roi,release_year,release_decade,runtime_category,rating_category
18000000.0,241254,en,21.638673,2014-08-22,266586800.0,93.0,The Prince,4.6,218,"['Thriller', 'Action']",['United States of America'],"['Bruce Willis', 'Jason Patric', 'John Cusack', 'Jessica Lowndes', 'Gia Mantegna', 'Rain', '50 Cent', 'Don Harvey', 'Jesse Pruett', 'Didi Costine', 'Bonnie Somerville', 'Tim Fields', 'Andrea Burns', 'Jim Bennett', 'Johnathon Schaech', 'Tyler Jon Olson', 'Jonathan Carkeek', 'Jay Oringer', 'Tara Holt', 'Andrew Wert', 'Danielle Phelan', 'David Gordon', 'Martin Blencowe', 'Courtney B Turk', 'Natalie Light']",Brian A Miller,14.810377777777777,2014,2010,Media (1-2h),Medio
,31932,en,2.64486,2002-01-01,,116.0,City of Ghosts,5.4,18,['Thriller'],['United States of America'],"['Matt Dillon', 'James Caan', 'Natascha McElhone', 'Gérard Depardieu', 'Stellan Skarsgård', 'Rose Byrne', 'Shawn Andrews', 'Christopher Curry', 'Pok Panhavicyetr']",Matt Dillon,,2002,2000,Media (1-2h),Medio
,1933,en,25.881355,2001-08-02,,101.0,The Others,7.4,1660,"['Horror', 'Drama', 'Mystery', 'Thriller']","['Spain', 'United States of America', 'France', 'Italy']","['Nicole Kidman', 'Christopher Eccleston', 'Alakina Mann', 'James Bentley', 'Eric Sykes', 'Elaine Cassidy', 'Renée Asherson', 'Keith Allen', 'Michelle Fairley', 'Alexander Vince', 'Gordon Reid', 'Ricardo López', 'Fionnula Flanagan']",Alejandro Amenábar,,2001,2000,Media (1-2h),Alto
18500000.0,679,en,67.66094,1986-07-18,183316455.0,137.0,Aliens,7.7,3220,"['Horror', 'Action', 'Thriller', 'Science Fiction']","['United Kingdom', 'United States of America']","['Sigourney Weaver', 'Michael Biehn', 'James Remar', 'Paul Reiser', 'Lance Henriksen', 'Carrie Henn', 'Bill Paxton', 'William Hope', 'Jenette Goldstein', 'Al Matthews', 'Mark Rolston', 'Ricco Ross', 'Colette Hiller', 'Daniel Kash', 'Cynthia Dale Scott', 'Tip Tipping', 'Trevor Steedman', 'Paul Maxwell', 'Carl Toop', 'Valerie Colgan', 'Alan Polonsky', 'Alibe Parsons', 'Blain Fairman', 'Barbara Coles', 'Eddie Powell', 'Jay Benedict']",James Cameron,9.908997567567567,1986,1980,Larga (2-3h),Alto
17000000.0,11113,en,20.786616,1964-10-21,72070731.0,170.0,My Fair Lady,7.4,352,"['Drama', 'Family', 'Music', 'Romance']",['United States of America'],"['Audrey Hepburn', 'Rex Harrison', 'Stanley Holloway', 'Wilfrid Hyde-White', 'Gladys Cooper', 'Jeremy Brett', 'Theodore Bikel', 'Mona Washbourne', 'Isobel Elsom', 'John Holland']",George Cukor,4.239454764705882,1964,1960,Larga (2-3h),Alto
17000000.0,3597,en,27.654472,1997-10-17,125586134.0,100.0,I Know What You Did Last Summer,5.6,687,"['Horror', 'Thriller', 'Mystery']",['United States of America'],"['Jennifer Love Hewitt', 'Sarah Michelle Gellar', 'Ryan Phillippe', 'Freddie Prinze Jr.', 'Bridgette Wilson', 'Johnny Galecki', 'Muse Watson', 'Anne Heche', 'Stuart Greer', 'Dan Albright', ""Rasool J'Han""]",Jim Gillespie,7.387419647058824,1997,1990,Media (1-2h),Medio
17000000.0,193893,en,70.668923,2014-08-13,136621271.0,104.0,Let's Be Cops,6.4,1219,['Comedy'],['United States of America'],"['Jake Johnson', 'Damon Wayans Jr.', 'Nina Dobrev', 'Rob Riggle', ""James D'Arcy"", 'Keegan-Michael Key', 'Andy García', 'Jon Lajoie', 'Tom Mardirosian', 'Natasha Leggero', 'Rebecca Koon', 'Joshua Ormond', 'L. Warren Young', 'Nelson Bonilla', 'Brian Oerly', 'Jeff Chase', 'Anna Colwell', 'Alec Rayme', 'Randall P. Havens', 'Chas Harvey', 'Dane Davenport', 'Raven-Danielle Baker', 'Chelsea Hayes', 'Kara Michele Wilder', 'Briana Venskus', 'Jwaundace Candece', 'Sam Medina', 'Americus Abesamis', 'Wilson Schwarz', 'Andrew Kochman', 'Hoke Faser', 'Ron Caldwell', 'Ted Huckabee', 'Jackie Costello', 'Joy Glover Walters', 'Daniel Parvis', 'Justin Miles', 'Michael Scialabba', 'Matt Mangum', 'Desmond Phillips', 'Corey James Wright', 'Rebecca Galarza', 'Katie Deal', 'Ryan Girard', 'Jamie Moore', 'Jamie Renell', 'Michael McCormick', 'Adam Rosenberg', 'Elliott Dixon', ""Allie O'Neill"", 'Brittany Susko', 'Jennifer Allison Chavez', 'Caroline Kiger', 'Rose Locke', 'Courtney Patterson', 'Marc Farley', 'Patricia Taylor', 'Patricia French', 'Matthew Wiese', 'Bob Jennings', 'Jessica Luza', 'Jason Pendergraft', 'Patch Darragh', 'Bill Pankow', 'Michael Flores', 'Antwan Mills', 'Jennifer Stearns', 'Sal Verena', 'Mary Jo Catlett', 'Colin Dennard', 'Damon Sementilli', 'Chen Tang', 'Vickie Eng', 'Angela Kerecz']",Luke Greenfield,8.036545352941177,2014,2010,Media (1-2h),Alto
16000000.0,9675,en,23.425431,2004-10-22,109502303.0,126.0,Sideways,6.9,478,"['Comedy', 'Drama', 'Romance']",['United States of America'],"['Paul Giamatti', 'Thomas Haden Church', 'Virginia Madsen', 'Sandra Oh', 'Marylouise Burke', 'Jessica Hecht', 'Missy Doty', 'Alysia Reiner', 'Shake Tukhmanyan', 'Shaun Duke', 'Robert Covarrubias', 'Patrick Gallagher', 'Stephanie Faracy', 'Joe Marinelli', 'M.C. Gainey', 'Peter Dennis', 'Lacey Rae', 'Natalie Carter']",Alexander Payne,6.8438939375,2004,2000,Larga (2-3h),Alto
17500000.0,9988,en,14.304444,2006-08-25,19179969.0,110.0,Beerfest,5.8,172,['Comedy'],['United States of America'],"['Erik Stolhanske', 'Jay Chandrasekhar', 'Steve Lemme', 'Paul Soter', 'M.C. Gainey', 'Cloris Leachman', 'Jürgen Prochnow', 'Allan Graf', 'Kevin Heffernan', 'Cameron Scher', 'Chris Moss', 'Bjorn Johnson', 'Nat Faxon', 'Jessica Williams', 'Aaron Hendry', 'Donald Sutherland', 'Marya Beauvais', 'Pab Schwendimann', 'Blanchard Ryan', 'Philippe Brenninkmeyer', 'Steven Michael Quezada', 'Owain Yeoman', 'Tom Tate', 'Collin Thornton', 'Ivan Brutsche', 'Amber Hay']",Jay Chandrasekhar,1.0959982285714285,2006,2000,Media (1-2h),Medio
300000.0,948,en,30.301307,1978-10-25,70000000.0,91.0,Halloween,7.4,1035,"['Horror', 'Thriller']",['United States of America'],"['Donald Pleasence', 'Jamie Lee Curtis', 'P.J. Soles', 'Nancy Kyes', 'Nick Castle', 'Tony Moran', 'Will Sandin', 'Charles Cyphers', 'Kyle Richards', 'Brian Andrews', 'John Michael Graham', 'Sandy Johnson', 'Nancy Stephens', 'Arthur Malet', 'Mickey Yablans', 'Brent Le Page', 'Adam Hollander', 'Robert Phalen', 'David Kyle', 'Peter Griffith', 'Barry Bernardi', 'John Carpenter', ""George O'Hanlon Jr."", 'Darla Rae', 'Gwen Van Dam']",John Carpenter,233.33333333333334,1978,1970,Media (1-2h),Alto
17000000.0,21765,en,3.56033,2003-10-10,,87.0,Good Boy!,4.7,30,"['Comedy', 'Family', 'Science Fiction']",['United States of America'],"['Molly Shannon', 'Liam Aiken', 'Matthew Broderick', 'Donald Faison', 'Cheech Marin', 'Brittany Murphy', 'Vanessa Redgrave', 'Carl Reiner', 'Delta Burke', 'Kevin Nealon', 'Hunter Elliott', 'Mikhael Speidel']",John Robert Hoffman,,2003,2000,Media (1-2h),Medio
17000000.0,146304,en,7.210095,2013-11-15,71625195.0,123.0,The Best Man Holiday,6.7,110,['Comedy'],['United States of America'],"['Terrence Howard', 'Harold Perrineau', 'Morris Chestnut', 'Sanaa Lathan', 'Taye Diggs', 'Regina Hall', 'Nia Long', 'Monica Calhoun', 'Melissa De Sousa', 'John Michael Higgins', 'Eddie Cibrian', 'Millie Davis']",Malcolm D. Lee,4.213246764705882,2013,2010,Larga (2-3h),Alto
17000000.0,7516,en,23.491962,2006-12-09,57103895.0,109.0,Smokin' Aces,6.4,534,"['Action', 'Comedy', 'Crime', 'Thriller']","['France', 'United Kingdom', 'United States of America']","['Ryan Reynolds', 'Ray Liotta', 'Joseph Ruskin', 'Alex Rocco', 'Wayne Newton', 'Jeremy Piven', 'Ben Affleck', 'Martin Henderson', 'Common', 'Christopher Michael Holley', 'Andy García', 'Mike Falkow', 'Joe Drago', 'Jeff Habberstad', 'Peter Berg', 'Matthew Fox', 'Alicia Keys', 'Tommy Flanagan', 'Kevin Durand', 'Chris Pine', 'Joel Edgerton', 'Taraji P. Henson', 'George Fisher', 'Nestor Carbonell', 'Maury Sterling', 'Curtis Armstrong', 'Vladimir Kulich', 'David Proval', 'Jason Bateman', 'Lorna Scott']",Joe Carnahan,3.3590526470588236,2006,2000,Media (1-2h),Alto
20000000.0,41439,en,36.133536,2010-10-21,136150434.0,90.0,Saw: The Final Chapter,5.8,730,"['Horror', 'Crime']","['Canada', 'United States of America']","['Tobin Bell', 'Costas Mandylor', 'Betsy Russell', 'Cary Elwes', 'Sean Patrick Flanery', 'Gina Holden', 'Tanedra Howard', 'Greg Bryk', 'Chad Donella', 'Chester Bennington']",Kevin Greutert,6.8075217,2010,2010,Media (1-2h),Medio
17000000.0,2752,en,14.18136,2002-03-01,,94.0,40 Days and 40 Nights,5.2,297,"['Comedy', 'Romance']","['United States of America', 'France', 'United Kingdom']","['Josh Hartnett', 'Shannyn Sossamon', 'Adam Trese', 'Emmanuelle Vaugier', 'Barry Newman', 'Mary Gross', 'Paulo Costanzo', 'Maggie Gyllenhaal', 'Michael C. Maronna', 'Vinessa Shaw', 'Griffin Dunne', 'Monet Mazur']",Michael Lehmann,,2002,2000,Media (1-2h),Medio
17000000.0,9429,en,12.709227,1998-10-01,30331165.0,81.0,A Night at the Roxbury,5.9,198,['Comedy'],['United States of America'],"['Will Ferrell', 'Chris Kattan', 'Jennifer Coolidge', 'Michael Clarke Duncan', 'Eva Mendes', 'Richard Grieco', 'Loni Anderson', 'Dan Hedaya', 'Molly Shannon', 'Dwayne Hickman', 'Lochlyn Munro', 'Chazz Palminteri', 'Raquel Gardner', 'Colin Quinn', 'Colin Quinn']",John Fortenberry,1.7841861764705882,1998,1990,Media (1-2h),Medio
17000000.0,38117,en,24.054062,2011-01-21,43165571.0,86.0,Beastly,6.0,849,"['Drama', 'Fantasy', 'Romance']",['United States of America'],"['Alex Pettyfer', 'Vanessa Hudgens', 'Mary-Kate Olsen', 'Lisa Gay Hamilton', 'Neil Patrick Harris', 'Dakota Johnson', 'Erik Knudsen', 'Peter Krause', 'David Francis', 'Gio Perez', 'Karl Graboshas', 'Jonathan Dubsky', 'Rhiannon Moller-Trotter', 'Miguel Mendoza', 'Roc LaFortune', 'Steve Godin', 'Justin Bradley', 'Julie Dretzin', 'Mia Doran', 'Devin Mroz', 'Cristina Franco']",Daniel Barnz,2.5391512352941175,2011,2010,Media (1-2h),Medio
15000000.0,9792,en,35.107857,2006-03-10,69623713.0,107.0,The Hills Have Eyes,6.1,705,"['Horror', 'Thriller']","['France', 'United States of America']","['Aaron Stanford', 'Kathleen Quinlan', 'Vinessa Shaw', 'Emilie de Ravin', 'Dan Byrd', 'Tom Bower', 'Billy Drago', 'Robert Joy', 'Ted Levine', 'Desmond Askew', 'Ezra Buzzington', 'Michael Bailey Smith', 'Laura Ortiz', 'Gregory Nicotero', 'Maisie Camilleri Preziosi']",Alexandre Aja,4.641580866666667,2006,2000,Media (1-2h),Alto
,13778,en,10.149569,2003-09-05,,98.0,Dickie Roberts: Former Child Star,5.1,64,['Comedy'],['United States of America'],"['David Spade', 'Mary McCormack', 'Craig Bierko', 'Scott Terra', 'Jenna Boyd', 'John Farley', 'Bobby Slayton', 'Michael Buffer', 'Fred Wolf', 'Alyssa Milano', 'Emmanuel Lewis', 'Joey Diaz', 'Kevin Grevioux', 'Brian Clark', 'Leif Garrett', 'Emily Harrison', 'Nancy Pimental', 'Alan Blumenfeld', 'Jon Lovitz', 'Sasha Mitchell', 'M. Blair Breard', 'Tom Arnold', 'Kathleen Randazzo', 'Peggy Mannix', 'Corey Feldman', 'Danny Bonaduce', 'Dustin Diamond', 'Rachel Dratch', 'Rob Reiner', 'Spencer Garrett', 'Hal Sparks', 'Rob Elk', 'Retta', 'Ian Gomez', 'Doris Roberts', 'Dick Van Patten', 'Nicholas Schwerin', 'Michelle Ruben', 'Edie McClurg', 'John Kirk', 'Alexander D. Slanger', 'Oliver Kindred', 'Brandon de Paul', 'Evan Lee Dahl', 'Wyatt Smith', ""Patrick Thomas O'Brien"", 'Colin Ryan', 'Christopher Johnson', 'Sergei Virovlianski', 'Jake Chapman', 'Ambyr Childers', 'Valerie Perrine', 'Ashley Edner', 'Kevin Farley', 'Miko C. Brando', 'Mindy Burbano', 'Jann Carl', 'Lindsey Dann', 'Lisa Joyner', 'Erin Murphy', 'Meghan Faye Gallagher', 'Willie Aames', 'Fred Berry', 'Todd Bridges', 'Gary Coleman', 'Jeff Conaway', 'Corey Haim', 'Tony Dow', 'Florence Henderson', 'Christopher Knights', 'Barry Livingston', 'Mike Lookinland', 'Maureen McCormick', 'Eddie Mekka', 'Jeremy Miller', 'Erin Moran', 'Haywood Nelson', 'Jay North', 'Ron Palillo', 'Butch Patrick', 'Jonathan Loughran', 'Peter Dante', 'Paul Petersen', 'Adam Rich', 'Rodney Allen Rippy', 'Marion Ross', 'Ernest Lee Thomas', 'Charlene Tilton', 'Michael McDonald']",Sam Weisman,,2003,2000,Media (1-2h),Medio
,228203,en,14.023082,2015-02-20,45710059.0,128.0,"McFarland, USA",7.4,213,['Drama'],['United States of America'],"['Kevin Costner', 'Ramiro Rodriguez', 'Carlos Pratts', 'Johnny Ortiz', 'Rafael Martinez', 'Hector Duran', 'Sergio Avelar', 'Michael Aguero', 'Diana Maria Riva', 'Omar Leyva', 'Valente Rodriguez', 'Danny Mora', 'Maria Bello', 'Morgan Saylor', 'Elsie Fisher', 'Martha Higareda', 'Ben Bray', 'Vanessa Martinez', 'Adriana Diaz Chapa', 'Rigo Sanchez', 'Natalia Córdova-Buckley', 'Chris Ellis Jr.', 'Eloy Casados', 'Josh Clark', 'Chelsea Rendon', 'Daniel Moncada', 'Ashley Bravo', 'Chad Mountain', 'J. Downing', 'Brian Connors', 'Alex MacNicoll', 'Vincent Martella', 'Michael Tong', 'Baxter Frick', 'Regi Davis', 'Juana Flores', 'Connor Weil', 'Tyler Sellers', 'Anthony Renaud', 'Brian Hayes Currie', 'Sarah Benoit', 'Isabelle Ortega', 'Jorge Luis Padilla', 'Salvador Velez', 'Isaiah Gonzales', 'Catherine Toribio', 'Rosa Ochoa', 'Rebecca Silva', 'John Funk', ""Sean O'Connell"", 'Jeffrey Sheller', 'Mariachi Sol de Mexico', 'Alfredo Lopez', 'Jackie Di Crystal', 'Mariann Gavelo']",Niki Caro,,2015,2010,Larga (2-3h),Alto
,41382,en,9.054803,2010-08-20,,99.0,Lottery Ticket,5.6,54,['Comedy'],['United States of America'],"['Shad Moss', 'Brandon T. Jackson', 'Naturi Naughton', 'Loretta Devine', 'Teairra Mari', 'Ice Cube', 'Keith David', 'Terry Crews', 'Mike Epps', 'Charlie Murphy', 'Bill Bellamy', 'Gbenga Akinnagbe', 'Vince Green', 'Malieek Straughter', 'Leslie Jones', 'Chris Williams', 'Stacie Davis', 'Danielle Lewis']",Erik White,,2010,2010,Media (1-2h),Medio
20000000.0,13960,en,5.422285,2006-03-31,21170563.0,105.0,ATL,6.0,32,['Drama'],['United States of America'],"['T.I.', 'Evan Ross', 'Jackie Long', 'Lauren London', 'Albert Daniels', 'Big Boi', 'Jason Weaver', 'Keith David', 'Tasha Smith', 'Khadijah Haqq', 'Malika Haqq', 'April Clark', ""Ian 'Blaze' Kelly"", 'Buffie Carruth']",Christian Robinson,1.05852815,2006,2000,Media (1-2h),Medio
17000000.0,114150,en,32.746486,2012-09-28,115350426.0,112.0,Pitch Perfect,7.3,2247,"['Comedy', 'Music', 'Romance']",['United States of America'],"['Anna Kendrick', 'Skylar Astin', 'Brittany Snow', 'Anna Camp', 'Rebel Wilson', 'Ben Platt', 'Adam Devine', 'Alexis Knapp', 'Ester Dean', 'Hana Mae Lee', 'Elizabeth Banks', 'John Michael Higgins', 'John Benjamin Hickey', 'Christopher Mintz-Plasse', 'Freddie Stroma', 'Kelley Jakle', 'Wanetah Walmsley', 'Shelley Regner', 'Caroline Fourmy', 'Nicole Lovince', 'Utkarsh Ambudkar', 'Michael Viruet', 'David Del Rio', 'Jinhee Joung', 'Jacob Wysocki', 'Jawan Harris', 'Richard Kohnke', 'Scott Shilstone', 'Drew Battles', 'Katrina Despain', 'Cameron Deane Stewart', 'Kether Donohue', 'Karen Gonzales', 'Lauren Gros', 'Alex Biglane', 'Michael Alexander', 'Tyler Forrest', 'Joe Lo Truglio', 'Har Mar Superstar', 'Jason Jones', 'Donald Faison', 'Jabari Thomas', 'Judd Lormand', 'Steven Bailey', 'Michael Anaya', 'Gregory Gorenc', 'Brian Silver', 'Wes Lagarde', 'Jonathan Brannan', 'Donald Watkins', 'Jessica Jain', 'Nate Howard', 'Ben Haist', 'Rose Davis', 'Chiara Pittman', 'Emilia Graves', 'Emily Rodriguez', 'Sawyer McLeod', 'Chase Cooksey', 'Adam Gilbert', 'Megan Dupre', 'Monika Guiberteau', 'Jessica Poumaroux', 'Jackie Tuttle', 'Elizabeth Chance', 'Margo Melancon', 'Brooke Fontenot', 'Maya Estephanos', 'Brian Mason', 'Xavier Joe Wilcher', 'Julia Friedman', 'Esther Long', 'Aakomon Jones', 'Sora Connor', 'Elise Wilson', 'Sean Bankhead', 'Matthew Laraway', 'Madison Benson', 'Kenneth Tipton', 'Jeremy Strong', 'Dylan Cheek', 'Naeemah McCowan', 'Allison Sahonic', 'Codie L. Wiggins', 'Kelly Snow', 'Nathan Swedberg', 'Matthew Savarese', 'Sanford Williams', 'Charles Miller', 'Brandon Borror-Chappell', 'Sean McDonald', 'Nicholas Cafero', 'Alexander Fabian', 'Paul Ruess', ""Andrew O'Shanick"", 'Samuel Brennan', 'Thaddeus Potter', 'Jacob Mainwaring', 'Alexander Sneider', 'William Laverack', 'Renaldo McClinton', 'Richard Coleman', 'Margaret Osburn', 'Dan Iwrey', 'Ali Bloomston', 'Shawn Barry', 'Alexandra Weinroth', 'Ciera Dawn Washington', 'Felipe Fuentes', 'Glen Aucoin', 'Deke Sharon', 'Ed Boyer', 'Brandon Kitchel', 'Jasper Randall', 'Jeff Lewis', 'Laura Dickinson', 'Candice Helfand', 'Windy Wagner', 'Jessica Rotter', 'Kari Kimmel', 'Kala Balch', 'Emily Benford', 'Brock Kelly', 'Brittney Alger', 'C.J. Perry']",Jason Moore,6.785319176470588,2012,2010,Media (1-2h),Alto
34000000.0,26602,en,3.960098,2001-08-22,19693891.0,108.0,Summer Catch,4.8,63,"['Drama', 'Comedy', 'Romance']",['United States of America'],"['Freddie Prinze Jr.', 'Jessica Biel', 'Fred Ward', 'Matthew Lillard', 'Brian Dennehy', 'Jason Gedrick', 'Brittany Murphy', 'Bruce Davison', 'Marc Blucas']",Mike Tollin,0.5792320882352942,2001,2000,Media (1-2h),Medio
,10223,en,10.178917,1998-12-11,,121.0,A Simple Plan,6.9,187,"['Drama', 'Crime', 'Thriller']",['United States of America'],"['Bill Paxton', 'Bridget Fonda', 'Billy Bob Thornton', 'Brent Briscoe', 'Chelcie Ross', 'Gary Cole', 'Becky Ann Baker', 'Tom Carey', 'Jack Walsh']",Sam Raimi,,1998,1990,Larga (2-3h),Alto
17000000.0,16028,en,4.544216,2002-11-01,,89.0,They,4.6,74,"['Horror', 'Thriller']",['United States of America'],"['Laura Regan', 'Marc Blucas', 'Ethan Embry', 'Dagmara Domińczyk', 'Jon Abrahams', 'Desiree Zurowski', 'Alexander Gould', 'Mark Hildreth', 'Jonathan Cherry', 'Jessica Amlee', 'Jay Brazeau', 'L. Harvey Gold', 'David Abbott', 'Jodelle Ferland', 'Colin Foo']",Robert Harmon,,2002,2000,Media (1-2h),Medio
,15639,en,2.184708,2006-03-24,,89.0,Larry the Cable Guy: Health Inspector,3.3,17,['Comedy'],['United States of America'],"['Larry the Cable Guy', 'Iris Bahr', 'Tony Hale', 'David Koechner', 'Brooke Dillman', 'Joanna Cassidy', 'Megyn Price', 'Tom Hillmann', 'Kristen Wharton']",Trent Cooper,,2006,2000,Media (1-2h),Bajo
,16112,en,3.09159,1999-10-01,,73.0,The Adventures of Elmo in Grouchland,6.3,14,['Family'],['United States of America'],"['Kevin Clash', 'Mandy Patinkin', 'Vanessa Williams', 'Sonia Manzano', 'Roscoe Orman', ""Stephanie D'Abruzzo"", 'Dave Goelz', 'Joey Mazzarino', 'Jerry Nelson', 'Carmen Osbahr', 'Martin P. Robinson', 'David Rudman', 'Caroll Spinney', 'Steve Whitmire', 'Alison Bartlett', 'Frank Oz', 'Ruth Buzzi', 'Emilio Delgado', 'Loretta Long', 'Bob McGrath', 'Drew Allison', 'Bill Barretta', 'John Boone', 'R. Lee Bryan', 'Leslie Carrara-Rudolph', 'Lisa Consolo', 'Jodi Eichelberger', 'Rowell Gormon', 'Mary Harrison', 'Rob Killen', 'Bruce Lanoil', 'Bob Lynch', 'Ed May', 'Tim Parati', 'Annie Peterle', 'Andy Stone', 'Lisa Sturz', 'Matt Vogel', 'Lucky Yates', 'Fran Brill', 'Kirk R. Thatcher']",Gary Halvorson,,1999,1990,Media (1-2h),Alto
17000000.0,26390,en,18.790102,2009-01-16,29536299.0,133.0,Brooklyn's Finest,6.2,293,"['Crime', 'Drama', 'Thriller']",['United States of America'],"['Richard Gere', 'Don Cheadle', 'Ethan Hawke', 'Wesley Snipes', ""Vincent D'Onofrio"", 'Ellen Barkin', 'Michael Kenneth Williams', 'Shannon Kane', ""Brían F. O'Byrne"", 'Will Patton', 'Lili Taylor', 'Wass Stevens', 'Armando Riesco', 'Wade Allain-Marcus', 'Logan Marshall-Green', 'Jesse Williams', 'Hassan Johnson', 'Jas Anderson', ""John D'Leo"", 'Stella Maeve', 'Raquel Castro']",Antoine Fuqua,1.7374293529411764,2009,2000,Larga (2-3h),Alto
17000000.0,27759,en,3.321095,1963-05-06,10000000.0,154.0,55 Days at Peking,6.3,36,"['Action', 'Drama', 'History']",['United States of America'],"['Charlton Heston', 'Ava Gardner', 'David Niven', 'Burt Kwouk', 'Flora Robson', 'John Ireland', 'Harry Andrews', 'Leo Genn', 'Robert Helpmann', 'Kurt Kasznar', 'Philippe Leroy', 'Paul Lukas', 'Elizabeth Sellars', 'Massimo Serato', 'Jacques Sernas', 'Jerome Thor', 'Lynne Sue Moon']",Nicholas Ray,0.5882352941176471,1963,1960,Larga (2-3h),Alto
17000000.0,109428,en,33.912116,2013-04-05,97542952.0,91.0,Evil Dead,6.4,1723,['Horror'],['United States of America'],"['Jane Levy', 'Shiloh Fernandez', 'Lou Taylor Pucci', 'Jessica Lucas', 'Elizabeth Blackmore', 'Jim McLarty', 'Bruce Campbell', 'Rupert Degas', 'Bob Dorian', 'Ellen Sandweiss', 'Randal Wilson', 'Phoenix Connolly', 'Stephen Butterworth', 'Karl Willetts']",Fede Alvarez,5.737820705882353,2013,2010,Media (1-2h),Alto
17000000.0,23049,en,5.787891,2009-02-06,20455276.0,95.0,My Life in Ruins,5.6,101,"['Comedy', 'Romance']","['Greece', 'United States of America']","['Nia Vardalos', 'Richard Dreyfuss', 'Alexis Georgoulis', 'Alistair McGowan', 'Harland Williams', 'Rachel Dratch', 'Caroline Goodall', 'Ian Ogilvy', 'Sophie Stuckey', 'María Adánez', 'María Botto', 'Brian Palermo', 'Jareb Dauplaise', 'Simon Gleeson', ""Natalie O'Donnell""]",Donald Petrie,1.2032515294117647,2009,2000,Media (1-2h),Medio
17000000.0,9310,en,7.864011,2006-03-04,7314027.0,107.0,American Dreamz,4.9,95,"['Comedy', 'Drama', 'Family']",['United States of America'],"['Hugh Grant', 'Dennis Quaid', 'Mandy Moore', 'Willem Dafoe', 'Chris Klein', 'Jennifer Coolidge', 'Sam Golzari', 'Marcia Gay Harden', 'Seth Meyers', 'John Cho', 'Judy Greer', 'Bernard White', 'Tony Yalda', 'Noureen DeWulf', 'Shohreh Aghdashloo', 'Marley Shelton', 'Lisa K. Wyatt', 'Beau Holden', 'Jay Harik', 'Adam Busch', 'Haaz Sleiman', 'Nicholas Schutt', 'Lawrence Pressman', 'Aldis Hodge', 'Tim Rhoze', 'Christianne Klein', 'Chao Li Chi', 'Andrew Divoff', 'Perrey Reeves', 'Carmen Electra', 'Karen-Eileen Gordon', 'Daniel Weiss', 'James Gleason', 'Michael D. Roberts', 'Kevin R. Kelly', 'Mike Batayeh', 'Joshua Wade', 'Niki J. Crawford', 'Trey Parker', 'Samantha Jade Gibbs', 'John Griffin', 'Danny Ehrhardt', 'Sarah Culberson', 'Kevin Makely', 'Jeffrey Ross', 'Bruce Garrick', 'P.D. Mani', 'Megan Evanich']",Paul Weitz,0.43023688235294116,2006,2000,Media (1-2h),Medio
17000000.0,11411,en,17.062117,1987-07-23,19300000.0,90.0,Superman IV: The Quest for Peace,4.1,318,"['Action', 'Adventure', 'Science Fiction']","['United Kingdom', 'United States of America']","['Christopher Reeve', 'Margot Kidder', 'Gene Hackman', 'Jackie Cooper', 'Marc McClure', 'Jon Cryer', 'Sam Wanamaker', 'Mariel Hemingway', 'Mark Pillow', 'Damian McLawhorn', 'William Hootkins', 'Jim Broadbent', 'Stanley Lebor', 'Don Fellows', 'Robert Beatty', 'Bradley Lavelle', 'Mac McDonald', 'Steve Plytas']",Sidney J. Furie,1.1352941176470588,1987,1980,Media (1-2h),Medio
,16988,en,1.782666,2008-01-25,,94.0,How She Move,3.0,6,['Drama'],"['Canada', 'France', 'United States of America']","['Rutina Wesley', 'Dwain Murphy', 'Boyd Banks', 'Clé Bennett', 'Nina Dobrev', 'Tristan D. Lalla', 'Shawn Desman', ""Romina D'Ugo""]",Ian Iqbal Rashid,,2008,2000,Media (1-2h),Bajo
